mean,std,skew,kurt,median,edge_density,avg_edge_intensity,low_freq_energy,high_freq_energy,betti_0,betti_1
39.990657806396484,67.15658508532348,1.283910064353647,-0.06759851905694436,0.0,0.006103515625,71.67625,6778.272230773983,6670.528882269845,1377.0,1859.0
32.55964279174805,59.16627282871949,1.3843255696018824,0.17234890784343238,0.0,0.01132965087890625,103.59831649831649,8151.3823841456115,8376.710702720751,1813.0,2988.0
43.3156852722168,63.01684098368899,0.8593112003669614,-1.1091741526758183,0.0,0.015308380126953125,100.88935958136058,10450.030102625153,10168.161469735227,2304.0,3563.0
48.75563430786133,66.96962417204664,0.7032161767504139,-1.400092941262685,0.0,0.010974884033203125,109.74035453597497,10049.69819094443,10828.497716170861,2612.0,4231.0
135.4803581237793,103.00613664408662,-0.08712084933297987,-1.4999917964498324,127.0,0.0405426025390625,118.53603688370343,11383.805209682094,11264.465711232966,2731.0,4066.0
34.970123291015625,60.18154868314127,1.2046323917462547,-0.4298622857380652,0.0,0.016803741455078125,115.34120317820658,7765.420881714278,7297.5221984699765,2083.0,3160.0
37.768096923828125,62.69366419136879,1.119713880355425,-0.6266024876898824,0.0,0.016178131103515625,118.55930205140297,9223.496221018138,9267.820705439533,1691.0,2905.0
165.99968338012695,112.08151890447925,-0.6320800290909628,-1.4127363216957431,255.0,0.019947052001953125,136.72480397781604,6103.863343369881,6572.922573061291,839.0,1295.0
26.62820053100586,54.521562337787465,1.6769761517737312,1.0383106775243602,0.0,0.010898590087890625,99.31186559327966,8347.992419473716,8193.125225491196,1438.0,2391.0
38.01588439941406,63.732206302970944,1.1233551794649368,-0.6563026097879128,0.0,0.01111602783203125,111.49794097460536,10249.663692812608,9898.930715525543,2178.0,3531.0
40.968074798583984,65.32699712650152,1.0150556051690862,-0.8807325207111409,0.0,0.014118194580078125,119.04052958659821,9687.476848595968,9359.60636499689,1945.0,3173.0
48.36777877807617,69.01055531912306,0.7538768255003214,-1.3849361710577863,0.0,0.008090972900390625,91.15700141442716,11737.416234717988,11194.596622560584,2302.0,3855.0
148.1469383239746,107.00449206972522,-0.3251028942501685,-1.524432359438439,150.0,0.03511810302734375,126.38268520530089,8505.664611493643,8734.387191330978,1758.0,2778.0
24.546707153320312,54.00043565495318,1.8020381556146166,1.3595394495275723,0.0,0.008197784423828125,92.80037226617031,8403.48793390604,8196.546792393316,1546.0,2540.0
12.377723693847656,41.185305294915835,3.10510168285591,7.846341423603652,0.0,0.007335662841796875,90.33645345813832,6370.214427278834,6153.142737586775,622.0,1135.0
36.07079315185547,62.559819280355065,1.2013522461073194,-0.47569712646785156,0.0,0.01206207275390625,105.99746995572423,8115.658855392679,8035.451642831615,1661.0,2867.0
117.00786590576172,117.0478385836621,0.1531340146652329,-1.8062837013653594,110.0,0.012378692626953125,136.51926040061633,7811.393126600403,8337.424293642754,930.0,1343.0
26.20913314819336,56.10169610209781,1.7145591893969219,1.0227845792395582,0.0,0.0099945068359375,105.15076335877863,8717.54761256776,8775.405016968916,1271.0,2241.0
26.911029815673828,58.547172240566866,1.8129264066182096,1.4965179900740821,0.0,0.01129913330078125,112.31634031060095,9385.31687378448,9127.129117702068,1680.0,2622.0
31.41976547241211,59.99037615928163,1.4210232978214818,0.08416887517648552,0.0,0.007816314697265625,93.18984870668619,10625.206604457033,10211.392037487421,1910.0,2916.0
37.56972122192383,65.36503095325183,1.2215539983544577,-0.39605981716906413,0.0,0.010013580322265625,107.69295238095238,12342.866960091505,12109.994279582836,2223.0,3520.0
146.3491439819336,109.11117225331051,-0.2821855557598527,-1.5943474946869018,148.0,0.024234771728515625,125.43459782779789,6962.520618721043,6649.888616906088,1830.0,2801.0
30.76303482055664,59.28709644081411,1.4639965837701006,0.2558672799601638,0.0,0.01468658447265625,119.2361038961039,8167.100750072499,8370.779725955224,1700.0,2822.0
58.01302719116211,70.83806729705356,0.4528702144698327,-1.7098164720350446,0.0,0.01995849609375,126.93214831804282,11380.094359700373,12154.479373297589,3056.0,4971.0
35.428531646728516,60.55392023780196,1.207980289534951,-0.377677205549257,0.0,0.013576507568359375,106.45265524023603,9296.040242182487,9268.723414812748,1825.0,2861.0
42.502105712890625,65.2000377689336,0.9468145723025287,-0.9802826795712427,0.0,0.01151275634765625,104.25679257786614,10123.529899724528,10536.875517646955,1785.0,3132.0
142.6879539489746,105.54772797656847,-0.22104428814035434,-1.5341685615312082,139.0,0.046642303466796875,120.68806739183773,8888.802460880874,8699.434609647116,2138.0,3243.0
119.93715286254883,98.11136985617631,0.07455378471161316,-1.336939115675206,125.0,0.026012420654296875,133.18169819621644,11507.53144859866,11844.044461042353,3047.0,4554.0
19.433597564697266,49.226791882884704,2.208764757375373,3.0391402655799444,0.0,0.00899505615234375,100.28413910093299,8170.703892103231,7785.007420649611,1302.0,2022.0
40.28001403808594,63.90169992378307,1.0140060865612301,-0.8599949526717579,0.0,0.01026153564453125,97.62602230483272,8649.081911903779,8799.611257601151,1843.0,3098.0
