mean,std,skew,kurt,median,edge_density,avg_edge_intensity,low_freq_energy,high_freq_energy,betti_0,betti_1
56.298126220703125,62.89851242634018,0.4827603882230592,-1.4426873892896641,3.0,0.0684661865234375,127.08591486516603,27846.21281624206,28451.56284494928,3386.0,5211.0
59.195411682128906,71.46285653754978,0.6229114107266196,-1.328547632138617,3.0,0.07321929931640625,143.63446910492863,29041.748028800426,27658.890898608515,3173.0,5123.0
42.66841125488281,68.0084226379172,1.2172231339022983,-0.3422264479913806,3.0,0.057300567626953125,148.20531256241262,21369.22589440114,23852.83397531701,1848.0,3352.0
48.19378662109375,72.60312226256409,1.0707321372937115,-0.6796321223252706,3.0,0.06332778930664062,154.03156436359257,27194.962827374868,26016.714808333014,2080.0,3660.0
40.330631256103516,71.35654218007656,1.4850073934435448,0.4018705296067724,3.0,0.04974365234375,161.98036809815952,25278.82836428482,25607.295486444375,1821.0,3047.0
36.08558654785156,69.10340513073898,1.715622624759296,1.1653008408894614,3.0,0.04628753662109375,164.82882808636887,21085.414878471507,21524.547311644732,1506.0,2687.0
45.167171478271484,50.322582340460514,0.47914794392087706,-1.5144746896021484,3.0,0.06487274169921875,101.71592379160296,27048.72575532003,27642.630180556735,3490.0,5411.0
62.7699089050293,52.639811792943945,-0.12297162793956554,-1.7189086127975486,89.0,0.08880615234375,107.79196735395189,34483.46541887847,36499.07740167118,4307.0,6565.0
77.4095573425293,70.59917437405737,0.0441535683132831,-1.7047430056991324,105.0,0.11194229125976562,138.07360708808997,36032.61478066189,37585.291308683634,5070.0,8055.0
62.589412689208984,57.766347718294014,0.1074590577426676,-1.661070568819809,81.0,0.09978866577148438,115.09254940938109,32623.47740374681,33141.472226996884,4341.0,6962.0
52.55615997314453,61.10370429505029,0.6423291851356953,-1.170139675046646,3.0,0.0783843994140625,117.85463305431186,29953.381759291336,28740.23068306978,2821.0,4813.0
60.1519889831543,72.17522638000523,0.6735751643107836,-1.1757112989188017,3.0,0.08646011352539062,138.94577542466357,29497.709407179227,31552.648406732736,2977.0,5076.0
78.3204574584961,72.17137285957129,0.15624809681380897,-1.5311142423858188,96.0,0.1123504638671875,137.69723618090453,31340.755284104587,33739.35033419507,3910.0,6502.0
75.44876098632812,75.80453068817519,0.3113126748873981,-1.5081443957319087,71.0,0.11256790161132812,143.20495442068523,30020.471631134635,28771.713464790537,3550.0,6008.0
67.45690536499023,73.21116038538122,0.31808674173087387,-1.7951034140404047,3.0,0.01886749267578125,132.96562879094216,30463.137152825002,30611.31841381907,3910.0,5994.0
87.22671508789062,92.88338464173908,0.2602095975812918,-1.8301228168791912,3.0,0.0557098388671875,182.06956998082717,28032.692134027388,27036.38983259547,4047.0,6394.0
56.41362762451172,67.25642416398915,0.5233872617718027,-1.630182221247048,3.0,0.015716552734375,115.51626213592233,24531.54702489312,25492.194487968085,3130.0,4870.0
72.51152420043945,89.53976829571657,0.5719993429815536,-1.580158668103902,3.0,0.043659210205078125,177.03835736129315,29093.05001601229,30125.538205523873,3198.0,5134.0
69.39234161376953,77.44816144444303,0.3774006861262519,-1.738064246691151,3.0,0.06972885131835938,153.88845122818535,31541.633638769417,29783.933413534385,4043.0,6528.0
70.29195404052734,77.68459479965044,0.36767151055731456,-1.7266438042016157,3.0,0.07422256469726562,155.3504651282315,32481.978916681197,31544.89419297223,4138.0,6684.0
77.0576057434082,78.71083778625787,0.2516366720523226,-1.692370067818138,3.0,0.082977294921875,153.43949981610885,30918.282015589615,31602.61505392096,4804.0,7853.0
67.44315719604492,76.65952276274326,0.4725383089336948,-1.554777411231792,3.0,0.07857894897460938,153.16093014223992,30598.86492948013,31040.636871225324,4064.0,6709.0
53.715492248535156,58.653470764584206,0.43769700590866956,-1.5170240638188675,3.0,0.0575408935546875,115.56583134447096,25691.10763374251,25612.29995371228,3451.0,5521.0
54.095340728759766,66.01232743443245,0.6737855695519281,-1.2383783152451167,3.0,0.06781768798828125,131.68618517268533,30067.61068585868,31057.2282692463,3320.0,5576.0
48.42312240600586,58.87750701056305,0.6586023237894578,-1.2926063374464385,3.0,0.057575225830078125,119.54515338236268,32030.90267756131,31390.87112293671,3110.0,5079.0
61.672454833984375,68.019914338184,0.43373751806875127,-1.5540257894160998,3.0,0.07307815551757812,132.83243722921125,24923.976384342877,26707.83411224716,3525.0,5658.0
51.37181091308594,68.62722225333316,0.8141465239078696,-1.1436466809676042,3.0,0.041927337646484375,137.95023200800654,29838.46578516211,28925.42597932914,3540.0,5572.0
61.456520080566406,74.80868121314938,0.5999199983240884,-1.448610131269687,3.0,0.05800628662109375,148.15612258319084,23744.905287360034,24784.13500048815,4193.0,6545.0
60.06039047241211,77.17325868902688,0.6698598199930601,-1.4480722895255909,3.0,0.0625762939453125,157.25359668373568,24749.814621158635,24200.311527104914,3455.0,5723.0
48.263221740722656,71.34368319476981,0.9967592966230493,-0.9058822815530845,3.0,0.047626495361328125,150.88650380456548,29635.533778114484,29721.04553011535,2913.0,4847.0
66.86731719970703,77.52784536471783,0.5109876091144645,-1.5246657694909476,3.0,0.08058547973632812,155.04591715976332,28445.050641476006,30230.566210114757,3543.0,5965.0
67.53991317749023,71.50109698083432,0.30949242518726056,-1.7171801802622575,3.0,0.07081985473632812,141.50250471316994,26039.987686084325,24756.671064322567,3887.0,6234.0
47.4528694152832,67.07703013158752,0.9997616215636115,-0.691320456390375,3.0,0.05274200439453125,140.34398958484016,26171.852887355264,25848.0034966021,2982.0,4962.0
41.16498565673828,57.70640657087317,1.0225082328211599,-0.5993063238402971,3.0,0.043560028076171875,119.33304142219109,24528.661179592422,25269.75689060312,2957.0,4775.0
63.719581604003906,75.51125722780203,0.575970088526467,-1.4149681343200893,3.0,0.07935714721679688,153.33658606931692,26598.335334275547,26206.507661624677,4106.0,6329.0
65.68673706054688,76.79006967835264,0.5353468509266992,-1.4746003502705072,3.0,0.07428359985351562,152.11159040723052,33859.91663340481,33368.95757574426,4157.0,6478.0
51.519691467285156,72.53240406681648,0.9022222642228852,-1.0399945166466398,3.0,0.057407379150390625,154.62994218884975,29926.288094690597,26882.261778997337,3109.0,5107.0
45.29985809326172,67.11662462873538,1.0321345954982712,-0.7744995221397,3.0,0.050395965576171875,145.32351828022104,29209.508931211472,29636.786752707256,2821.0,4740.0
54.033958435058594,67.03572023372595,0.7598297769513517,-1.0318240467515554,3.0,0.07631683349609375,132.68689393182046,27294.631787744387,26472.061219412033,3076.0,4941.0
53.047027587890625,70.85349396128049,0.9124715897468113,-0.7846734988030075,3.0,0.0759735107421875,143.14897569793132,27042.48298556591,27228.859982628448,2862.0,4712.0
52.7454833984375,68.43947451880653,0.8775619582105872,-0.781461878075334,3.0,0.07535171508789062,137.8963701716195,28206.434307263535,30063.925812291996,2629.0,4482.0
53.68985366821289,71.70115070491124,0.9154345801629052,-0.7738471252015375,3.0,0.07863235473632812,143.76985397564644,27928.419803919598,27594.64143738869,2722.0,4650.0
44.97236633300781,49.93771166785827,0.43459485138239473,-1.6502778769328728,3.0,0.027393341064453125,94.53237710625261,28634.92888726463,30109.206287784684,3637.0,5904.0
42.95048141479492,51.434606651953835,0.5961364829901155,-1.4829232416098972,3.0,0.030735015869140625,99.41429812585329,25189.81972816756,24030.57976390963,3529.0,5685.0
93.38363265991211,84.55964569472053,-0.06915971487864449,-1.8908235518810306,131.0,0.07697296142578125,166.01828724353257,34290.18971356327,34255.8446856536,5218.0,7981.0
47.04438018798828,53.144466708578854,0.44061431708900356,-1.6851798416722419,3.0,0.02355194091796875,100.33624878522838,30290.094527680947,30755.11949772785,3540.0,5282.0
49.49693298339844,67.56765593396587,0.9492466262491337,-0.7125501944906611,3.0,0.06312942504882812,139.57405281285878,26269.319870397285,26637.101977166985,2994.0,4926.0
56.92362594604492,69.16182893199809,0.6558275695412276,-1.2413066146341003,3.0,0.06687164306640625,142.05778665145465,28511.407290825788,27483.833864792232,3670.0,6000.0
56.066925048828125,69.46066120033302,0.71278644339458,-1.1646602027467035,3.0,0.07659530639648438,140.3067881866627,28256.00230588672,27064.85480069981,3120.0,5285.0
64.46628189086914,74.5642167402152,0.5362045691573337,-1.4212577463979523,3.0,0.08001327514648438,149.760810488677,30272.201671842042,27068.687511350177,3753.0,6083.0
49.3834114074707,68.20057858260401,0.9490834754247204,-0.7651790454611103,3.0,0.0594635009765625,141.65665896843726,21776.753319881074,22789.013443093278,3101.0,4843.0
37.20659255981445,47.48422302710771,0.8405753030396274,-0.9114321390504574,3.0,0.04196929931640625,98.97400472641338,25999.86915329704,25827.4324806984,3153.0,4712.0
50.47520446777344,68.18686192030336,0.8832691054977556,-0.928915332308542,3.0,0.06481552124023438,142.1605555882526,21810.572022861135,21148.152276922185,2880.0,4639.0
31.95459747314453,46.1031582037719,1.1106476670661827,-0.425779221659214,3.0,0.03385162353515625,99.7738336713996,24416.04526268444,23913.151754208102,2210.0,3529.0
45.08721160888672,61.90146412167687,0.9554299477454334,-0.7314386224847582,3.0,0.048919677734375,129.5900655021834,27036.042915607195,28039.296818306007,3178.0,4833.0
38.872100830078125,49.46491723685698,0.8098102009218681,-1.021681911302872,3.0,0.033794403076171875,100.9497685969071,23155.845905482198,23638.592414785362,3153.0,4704.0
41.047943115234375,64.53467655129874,1.2541366244060033,-0.10719402646092879,3.0,0.051883697509765625,143.03242408646423,23894.410544543396,24074.286768121903,2262.0,3633.0
32.76748275756836,46.2800356431279,1.0528087627892935,-0.562015535806236,3.0,0.03154754638671875,98.99238210399032,21884.103630968144,22371.63879681499,2293.0,3656.0
45.30514907836914,59.0062398426583,0.8059800593437113,-1.0919946449143725,3.0,0.054477691650390625,122.27757159862755,23475.35463231864,24400.62682315368,3369.0,5151.0
